,set_id,name,year,theme,subtheme,themeGroup,category,pieces,minifigs,agerange_min,US_retailPrice,bricksetURL,thumbnailURL,imageURL
398,WEETABIX2-1,Windmill,1976,Basic,Model,Basic,Other,119,3,3,4,https://brickset.com/sets/WEETABIX2-1,https://images.brickset.com/sets/small/WEETABIX2-1.jpg,https://images.brickset.com/sets/images/WEETABIX2-1.jpg
399,WEETABIX3-1,House,1976,Basic,Model,Basic,Other,140,2,3,4,https://brickset.com/sets/WEETABIX3-1,https://images.brickset.com/sets/small/WEETABIX3-1.jpg,https://images.brickset.com/sets/images/WEETABIX3-1.jpg
400,WEETABIX4-1,House,1976,Basic,Model,Basic,Other,143,2,3,4,https://brickset.com/sets/WEETABIX4-1,https://images.brickset.com/sets/small/WEETABIX4-1.jpg,https://images.brickset.com/sets/images/WEETABIX4-1.jpg
401,1-12,Small basic set,1977,Minitalia,N/A,Vintage,Normal,91,2,6,19,https://brickset.com/sets/1-12,https://images.brickset.com/sets/small/1-12.jpg,https://images.brickset.com/sets/images/1-12.jpg
402,2-11,Medium basic set,1977,Minitalia,N/A,Vintage,Normal,128,2,6,19,https://brickset.com/sets/2-11,https://images.brickset.com/sets/small/2-11.jpg,https://images.brickset.com/sets/images/2-11.jpg
403,085-1,Racer,1977,PreSchool,N/A,Pre-school,Normal,4,1,6,19,https://brickset.com/sets/085-1,Not Available,Not Available
404,087-1,Taxi,1977,PreSchool,N/A,Pre-school,Normal,5,1,6,19,https://brickset.com/sets/087-1,Not Available,Not Available
405,88-1,Camping,1977,PreSchool,N/A,Pre-school,Normal,9,1,6,19,https://brickset.com/sets/88-1,Not Available,Not Available
406,089-1,Mary's House,1977,PreSchool,N/A,Pre-school,Normal,17,3,6,19,https://brickset.com/sets/089-1,Not Available,Not Available
407,110-1,"Building Set, 3+",1977,Universal Building Set,N/A,Basic,Normal,131,3,6,19,https://brickset.com/sets/110-1,https://images.brickset.com/sets/small/110-1.jpg,https://images.brickset.com/sets/images/110-1.jpg
408,111-1,"Building Set, 3+",1977,Universal Building Set,N/A,Basic,Normal,173,3,6,19,https://brickset.com/sets/111-1,https://images.brickset.com/sets/small/111-1.jpg,https://images.brickset.com/sets/images/111-1.jpg
409,112-1,"Building Set, 3+",1977,Universal Building Set,N/A,Basic,Normal,200,3,6,19,https://brickset.com/sets/112-1,https://images.brickset.com/sets/small/112-1.jpg,https://images.brickset.com/sets/images/112-1.jpg
410,113-1,"Building Set, 3+",1977,Universal Building Set,N/A,Basic,Normal,293,3,6,19,https://brickset.com/sets/113-1,https://images.brickset.com/sets/small/113-1.jpg,https://images.brickset.com/sets/images/113-1.jpg
411,114-1,"Building Set, 3+",1977,Universal Building Set,N/A,Basic,Normal,390,3,6,19,https://brickset.com/sets/114-1,https://images.brickset.com/sets/small/114-1.jpg,https://images.brickset.com/sets/images/114-1.jpg
412,162-1,Locomotive,1977,Trains,4.5/12V,Modern day,Normal,210,2,7,19,https://brickset.com/sets/162-1,https://images.brickset.com/sets/small/162-1.jpg,https://images.brickset.com/sets/images/162-1.jpg
413,163-1,Cargo Wagon,1977,Trains,4.5/12V,Modern day,Normal,128,2,7,19,https://brickset.com/sets/163-1,https://images.brickset.com/sets/small/163-1.jpg,https://images.brickset.com/sets/images/163-1.jpg
414,192-1,Policemen,1977,Building Set with People,N/A,Vintage,Normal,86,1,6,19,https://brickset.com/sets/192-1,https://images.brickset.com/sets/small/192-1.jpg,https://images.brickset.com/sets/images/192-1.jpg
415,198-1,Cowboys,1977,Building Set with People,N/A,Vintage,Normal,41,1,6,19,https://brickset.com/sets/198-1,https://images.brickset.com/sets/small/198-1.jpg,https://images.brickset.com/sets/images/198-1.jpg
416,199-1,Scooter,1977,Building Set with People,N/A,Vintage,Normal,45,1,6,19,https://brickset.com/sets/199-1,https://images.brickset.com/sets/small/199-1.jpg,https://images.brickset.com/sets/images/199-1.jpg
417,213-1,Airplane ride,1977,Building Set with People,N/A,Vintage,Normal,48,1,6,19,https://brickset.com/sets/213-1,https://images.brickset.com/sets/small/213-1.jpg,https://images.brickset.com/sets/images/213-1.jpg
418,214-1,Road repair crew,1977,Building Set with People,N/A,Vintage,Normal,68,1,6,19,https://brickset.com/sets/214-1,https://images.brickset.com/sets/small/214-1.jpg,https://images.brickset.com/sets/images/214-1.jpg
419,215-1,Red Indians,1977,Building Set with People,N/A,Vintage,Normal,93,1,6,19,https://brickset.com/sets/215-1,https://images.brickset.com/sets/small/215-1.jpg,https://images.brickset.com/sets/images/215-1.jpg
420,217-1,Service Station,1977,Building Set with People,N/A,Vintage,Normal,228,1,6,19,https://brickset.com/sets/217-1,https://images.brickset.com/sets/small/217-1.jpg,https://images.brickset.com/sets/images/217-1.jpg
421,218-1,Firemen,1977,Building Set with People,N/A,Vintage,Normal,274,1,6,19,https://brickset.com/sets/218-1,https://images.brickset.com/sets/small/218-1.jpg,https://images.brickset.com/sets/images/218-1.jpg
422,225-2,Building Ideas Book No. 2,1977,Books,LEGO,Miscellaneous,Book,8,1,6,18,https://brickset.com/sets/225-2,https://images.brickset.com/sets/small/225-2.jpg,https://images.brickset.com/sets/images/225-2.jpg
423,245-2,Two Santas,1977,Basic,Supplementaries,Basic,Normal,37,1,3,4,https://brickset.com/sets/245-2,https://images.brickset.com/sets/small/245-2.jpg,https://images.brickset.com/sets/images/245-2.jpg
424,246-2,Santa and Sleigh,1977,Basic,Seasonal,Basic,Normal,1,1,3,4,https://brickset.com/sets/246-2,https://images.brickset.com/sets/small/246-2.jpg,https://images.brickset.com/sets/images/246-2.jpg
425,276-1,Nurse and Child,1977,Homemaker,N/A,Vintage,Normal,90,1,6,19,https://brickset.com/sets/276-1,https://images.brickset.com/sets/small/276-1.jpg,https://images.brickset.com/sets/images/276-1.jpg
426,277-1,Fireplace,1977,Homemaker,N/A,Vintage,Normal,82,1,6,19,https://brickset.com/sets/277-1,https://images.brickset.com/sets/small/277-1.jpg,https://images.brickset.com/sets/images/277-1.jpg
427,296-1,Ladies' Hairdressers,1977,Homemaker,N/A,Vintage,Normal,160,1,6,19,https://brickset.com/sets/296-1,https://images.brickset.com/sets/small/296-1.jpg,https://images.brickset.com/sets/images/296-1.jpg
428,371-3,Sea Plane,1977,LEGOLAND,Town,Vintage,Normal,47,2,6,19,https://brickset.com/sets/371-3,https://images.brickset.com/sets/small/371-3.jpg,https://images.brickset.com/sets/images/371-3.jpg
429,372-1,Texas Rangers,1977,Universal Building Set,N/A,Basic,Normal,249,3,6,19,https://brickset.com/sets/372-1,https://images.brickset.com/sets/small/372-1.jpg,https://images.brickset.com/sets/images/372-1.jpg
430,373-1,Offshore Rig with Fuel Tanker,1977,LEGOLAND,Boats,Vintage,Normal,460,3,6,19,https://brickset.com/sets/373-1,https://images.brickset.com/sets/small/373-1.jpg,https://images.brickset.com/sets/images/373-1.jpg
431,400-1,"Building Set, 6+",1977,Universal Building Set,N/A,Basic,Normal,294,3,6,19,https://brickset.com/sets/400-1,https://images.brickset.com/sets/small/400-1.jpg,https://images.brickset.com/sets/images/400-1.jpg
432,402-1,"Building Set, 6+",1977,Universal Building Set,N/A,Basic,Normal,401,4,6,19,https://brickset.com/sets/402-1,https://images.brickset.com/sets/small/402-1.jpg,https://images.brickset.com/sets/images/402-1.jpg
433,404-1,"Building Set, 6+",1977,Universal Building Set,N/A,Basic,Normal,467,3,6,19,https://brickset.com/sets/404-1,https://images.brickset.com/sets/small/404-1.jpg,https://images.brickset.com/sets/images/404-1.jpg
434,456-1,Spirit of St. Louis,1977,LEGOLAND,Town,Vintage,Normal,49,2,6,19,https://brickset.com/sets/456-1,https://images.brickset.com/sets/small/456-1.jpg,https://images.brickset.com/sets/images/456-1.jpg
435,491-1,Formula 1 Racer,1977,LEGOLAND,Town,Vintage,Normal,67,2,6,19,https://brickset.com/sets/491-1,https://images.brickset.com/sets/small/491-1.jpg,https://images.brickset.com/sets/images/491-1.jpg
436,492-1,Truck with Payloader,1977,LEGOLAND,Town,Vintage,Normal,45,2,6,19,https://brickset.com/sets/492-1,https://images.brickset.com/sets/small/492-1.jpg,https://images.brickset.com/sets/images/492-1.jpg
437,522-1,Police Station,1977,Duplo,N/A,Pre-school,Normal,23,4,2,19,https://brickset.com/sets/522-1,https://images.brickset.com/sets/small/522-1.jpg,https://images.brickset.com/sets/images/522-1.jpg
438,523-1,Train and Station,1977,Duplo,N/A,Pre-school,Normal,46,5,2,19,https://brickset.com/sets/523-1,https://images.brickset.com/sets/small/523-1.jpg,https://images.brickset.com/sets/images/523-1.jpg
439,524-1,DUPLO Town,1977,Duplo,N/A,Pre-school,Normal,54,7,2,19,https://brickset.com/sets/524-1,https://images.brickset.com/sets/small/524-1.jpg,https://images.brickset.com/sets/images/524-1.jpg
440,533-2,Racer,1977,Duplo,N/A,Pre-school,Normal,4,1,2,19,https://brickset.com/sets/533-2,https://images.brickset.com/sets/small/533-2.jpg,https://images.brickset.com/sets/images/533-2.jpg
441,535-2,Taxi,1977,Duplo,N/A,Pre-school,Normal,4,1,2,19,https://brickset.com/sets/535-2,https://images.brickset.com/sets/small/535-2.jpg,https://images.brickset.com/sets/images/535-2.jpg
442,536-1,Camping,1977,Duplo,N/A,Pre-school,Normal,10,2,2,19,https://brickset.com/sets/536-1,https://images.brickset.com/sets/small/536-1.jpg,https://images.brickset.com/sets/images/536-1.jpg
443,537-2,Mary's House,1977,Duplo,N/A,Pre-school,Normal,16,3,2,19,https://brickset.com/sets/537-2,https://images.brickset.com/sets/small/537-2.jpg,https://images.brickset.com/sets/images/537-2.jpg
444,618-1,Police Helicopter,1977,LEGOLAND,Town,Vintage,Normal,39,2,6,19,https://brickset.com/sets/618-1,https://images.brickset.com/sets/small/618-1.jpg,https://images.brickset.com/sets/images/618-1.jpg
445,619-1,Rally Car,1977,LEGOLAND,Vehicle,Vintage,Normal,18,1,6,19,https://brickset.com/sets/619-1,https://images.brickset.com/sets/small/619-1.jpg,https://images.brickset.com/sets/images/619-1.jpg
446,663-1,Hovercraft,1977,LEGOLAND,Vehicle,Vintage,Normal,60,2,6,19,https://brickset.com/sets/663-1,https://images.brickset.com/sets/small/663-1.jpg,https://images.brickset.com/sets/images/663-1.jpg
447,664-1,TV Crew,1977,LEGOLAND,Town,Vintage,Normal,46,3,6,19,https://brickset.com/sets/664-1,https://images.brickset.com/sets/small/664-1.jpg,https://images.brickset.com/sets/images/664-1.jpg
448,698-1,Boeing Aeroplane,1977,LEGOLAND,Town,Vintage,Normal,46,2,6,19,https://brickset.com/sets/698-1,https://images.brickset.com/sets/small/698-1.jpg,https://images.brickset.com/sets/images/698-1.jpg
449,699-1,Photo Safari,1977,LEGOLAND,Town,Vintage,Normal,130,1,6,19,https://brickset.com/sets/699-1,https://images.brickset.com/sets/small/699-1.jpg,https://images.brickset.com/sets/images/699-1.jpg
450,711-1,Jeep CJ-5,1977,LEGOLAND,Town,Vintage,Normal,56,2,6,19,https://brickset.com/sets/711-1,https://images.brickset.com/sets/small/711-1.jpg,https://images.brickset.com/sets/images/711-1.jpg
451,712-1,Sea Plane,1977,LEGOLAND,Town,Vintage,Normal,115,2,6,19,https://brickset.com/sets/712-1,https://images.brickset.com/sets/small/712-1.jpg,https://images.brickset.com/sets/images/712-1.jpg
452,727-1,Locomotive,1977,Trains,4.5/12V,Modern day,Normal,134,2,7,19,https://brickset.com/sets/727-1,https://images.brickset.com/sets/small/727-1.jpg,https://images.brickset.com/sets/images/727-1.jpg
453,786-1,Storage Cloth,1977,Basic,Supplementaries,Basic,Normal,1,1,3,4,https://brickset.com/sets/786-1,Not Available,Not Available
454,787-1,Storage Cloth,1977,Basic,Supplementaries,Basic,Normal,1,1,3,4,https://brickset.com/sets/787-1,https://images.brickset.com/sets/small/787-1.jpg,https://images.brickset.com/sets/images/787-1.jpg
455,850-1,Fork-Lift Truck,1977,Technic,Supplementary,Technical,Normal,210,1,9,49,https://brickset.com/sets/850-1,https://images.brickset.com/sets/small/850-1.jpg,https://images.brickset.com/sets/images/850-1.jpg
456,851-1,Tractor,1977,Technic,Supplementary,Technical,Normal,318,1,9,49,https://brickset.com/sets/851-1,https://images.brickset.com/sets/small/851-1.jpg,https://images.brickset.com/sets/images/851-1.jpg
457,852-1,Helicopter,1977,Technic,Supplementary,Technical,Normal,364,1,9,49,https://brickset.com/sets/852-1,https://images.brickset.com/sets/small/852-1.jpg,https://images.brickset.com/sets/images/852-1.jpg
458,853-1,Car Chassis,1977,Technic,Supplementary,Technical,Normal,601,1,9,49,https://brickset.com/sets/853-1,https://images.brickset.com/sets/small/853-1.jpg,https://images.brickset.com/sets/images/853-1.jpg
459,870-1,"Technical Motor, 4.5V",1977,Technic,Supplementary,Technical,Normal,22,1,9,49,https://brickset.com/sets/870-1,https://images.brickset.com/sets/small/870-1.jpg,https://images.brickset.com/sets/images/870-1.jpg
460,871-1,Supplementary Set,1977,Technic,Supplementary,Technical,Normal,78,1,9,49,https://brickset.com/sets/871-1,https://images.brickset.com/sets/small/871-1.jpg,https://images.brickset.com/sets/images/871-1.jpg
461,1102-1,Four Motor Wheel Bushes,1977,Service Packs,Trains,Miscellaneous,Normal,4,6,6,19,https://brickset.com/sets/1102-1,https://images.brickset.com/sets/small/1102-1.jpg,https://images.brickset.com/sets/images/1102-1.jpg
462,1105-1,Two Rubber Crawler Tracks,1977,Service Packs,Trains,Miscellaneous,Normal,2,6,6,19,https://brickset.com/sets/1105-1,https://images.brickset.com/sets/small/1105-1.jpg,https://images.brickset.com/sets/images/1105-1.jpg
463,1109-1,Magnetic Couplings for Railway Car,1977,Service Packs,Trains,Miscellaneous,Normal,4,6,6,19,https://brickset.com/sets/1109-1,https://images.brickset.com/sets/small/1109-1.jpg,https://images.brickset.com/sets/images/1109-1.jpg
464,1110-1,Four Locomotive Wheels,1977,Service Packs,Trains,Miscellaneous,Normal,8,6,6,19,https://brickset.com/sets/1110-1,https://images.brickset.com/sets/small/1110-1.jpg,https://images.brickset.com/sets/images/1110-1.jpg
465,1112-1,Train Sliding Wheel Blocks,1977,Service Packs,Trains,Miscellaneous,Normal,2,6,6,19,https://brickset.com/sets/1112-1,https://images.brickset.com/sets/small/1112-1.jpg,https://images.brickset.com/sets/images/1112-1.jpg
466,1119-1,Locomotive Piston Assemblies,1977,Service Packs,Trains,Miscellaneous,Normal,6,6,6,19,https://brickset.com/sets/1119-1,https://images.brickset.com/sets/small/1119-1.jpg,https://images.brickset.com/sets/images/1119-1.jpg
467,1121-1,"Propellers, Wheels and Rotor Unit",1977,Service Packs,Trains,Miscellaneous,Normal,15,6,6,19,https://brickset.com/sets/1121-1,https://images.brickset.com/sets/small/1121-1.jpg,https://images.brickset.com/sets/images/1121-1.jpg
468,1124-1,Digger Bucket Assembly,1977,Service Packs,Trains,Miscellaneous,Normal,3,6,6,19,https://brickset.com/sets/1124-1,https://images.brickset.com/sets/small/1124-1.jpg,https://images.brickset.com/sets/images/1124-1.jpg
469,1150-1,Replacement Motor 12V,1977,Service Packs,Trains,Miscellaneous,Normal,1,6,6,19,https://brickset.com/sets/1150-1,https://images.brickset.com/sets/small/1150-1.jpg,https://images.brickset.com/sets/images/1150-1.jpg
470,1151-1,Train Power Pick-Up Blocks,1977,Service Packs,Trains,Miscellaneous,Normal,2,6,6,19,https://brickset.com/sets/1151-1,Not Available,Not Available
471,1152-1,Electric Wire,1977,Service Packs,Trains,Miscellaneous,Normal,2,6,6,19,https://brickset.com/sets/1152-1,https://images.brickset.com/sets/small/1152-1.jpg,https://images.brickset.com/sets/images/1152-1.jpg
472,1575-1,Finnjet Ferry,1977,Promotional,Ferries,Miscellaneous,Normal,506,1,6,24,https://brickset.com/sets/1575-1,https://images.brickset.com/sets/small/1575-1.jpg,https://images.brickset.com/sets/images/1575-1.jpg
473,1580-2,Silja Line Ferry,1977,Promotional,Ferries,Miscellaneous,Normal,414,1,6,24,https://brickset.com/sets/1580-2,https://images.brickset.com/sets/small/1580-2.jpg,https://images.brickset.com/sets/images/1580-2.jpg
474,98959-1,Motor set,1977,Technic,Supplementary,Technical,Normal,40,1,9,49,https://brickset.com/sets/98959-1,Not Available,Not Available
475,7-1,"Basic Building Set, 3+",1978,Basic,Supplementaries,Basic,Normal,64,1,3,4,https://brickset.com/sets/7-1,https://images.brickset.com/sets/small/7-1.jpg,https://images.brickset.com/sets/images/7-1.jpg
476,8-1,"Basic Building Set, 3+",1978,Basic,Supplementaries,Basic,Normal,93,1,3,4,https://brickset.com/sets/8-1,https://images.brickset.com/sets/small/8-1.jpg,https://images.brickset.com/sets/images/8-1.jpg
477,9-1,"Basic Building Set, 3+",1978,Basic,Supplementaries,Basic,Normal,116,1,3,4,https://brickset.com/sets/9-1,https://images.brickset.com/sets/small/9-1.jpg,https://images.brickset.com/sets/images/9-1.jpg
478,061-2,Puppy,1978,PreSchool,N/A,Pre-school,Normal,8,1,6,19,https://brickset.com/sets/061-2,Not Available,Not Available
479,063-2,Ducks,1978,PreSchool,N/A,Pre-school,Normal,5,1,6,19,https://brickset.com/sets/063-2,Not Available,Not Available
480,086-1,Tub Boat,1978,PreSchool,N/A,Pre-school,Normal,3,1,6,19,https://brickset.com/sets/086-1,Not Available,Not Available
481,164-1,Passenger Coach,1978,Trains,4.5/12V,Modern day,Normal,148,2,7,19,https://brickset.com/sets/164-1,https://images.brickset.com/sets/small/164-1.jpg,https://images.brickset.com/sets/images/164-1.jpg
482,165-1,Cargo Station,1978,Trains,4.5/12V,Modern day,Normal,268,2,7,19,https://brickset.com/sets/165-1,https://images.brickset.com/sets/small/165-1.jpg,https://images.brickset.com/sets/images/165-1.jpg
483,166-1,Flat Wagon,1978,Trains,4.5/12V,Modern day,Normal,53,2,7,19,https://brickset.com/sets/166-1,https://images.brickset.com/sets/small/166-1.jpg,https://images.brickset.com/sets/images/166-1.jpg
484,167-1,Car Transport Wagon,1978,Trains,4.5/12V,Modern day,Normal,102,2,7,19,https://brickset.com/sets/167-1,https://images.brickset.com/sets/small/167-1.jpg,https://images.brickset.com/sets/images/167-1.jpg
485,205-2,People Set,1978,Basic,Supplementaries,Basic,Normal,120,1,3,4,https://brickset.com/sets/205-2,https://images.brickset.com/sets/small/205-1.jpg,https://images.brickset.com/sets/images/205-1.jpg
486,208-1,Mother with baby,1978,Building Set with People,N/A,Vintage,Normal,46,1,6,19,https://brickset.com/sets/208-1,https://images.brickset.com/sets/small/208-1.jpg,https://images.brickset.com/sets/images/208-1.jpg
487,230-1,Hairdressing Salon,1978,Homemaker,N/A,Vintage,Normal,215,1,6,19,https://brickset.com/sets/230-1,https://images.brickset.com/sets/small/230-1.jpg,https://images.brickset.com/sets/images/230-1.jpg
488,231-1,Hospital,1978,Homemaker,N/A,Vintage,Normal,379,1,6,19,https://brickset.com/sets/231-1,https://images.brickset.com/sets/small/231-1.jpg,https://images.brickset.com/sets/images/231-1.jpg
489,232-1,Bungalow,1978,Homemaker,N/A,Vintage,Normal,445,1,6,19,https://brickset.com/sets/232-1,https://images.brickset.com/sets/small/232-1.jpg,https://images.brickset.com/sets/images/232-1.jpg
